Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship,PC1,PC2
S04465,0.45454545454545436,Female,0.76,0.5585714285714285,0.3673673673673674,0.5,Mathematics,0.25,0.3333333333333333,0.4,0.4444444444444445,0.8888888888888888,0.6000000000000001,0.55,0.4444444444444445,0.75,Entry,0.8888888888888888,No,0.21380838877009042,-0.28130673753677715
S04466,0.0,Female,0.5449999999999999,0.9928571428571427,0.30930930930930933,0.6100000000000001,Business,0.5,0.2222222222222222,0.6000000000000001,0.5555555555555556,0.8888888888888888,0.4,0.03815789473684211,0.4444444444444445,0.75,Entry,0.8888888888888888,No,0.2624125916028089,-0.0927215642638201
S04467,0.0,Male,0.6299999999999999,0.7457142857142858,0.8478478478478478,0.18500000000000005,Arts,0.75,1.0,0.0,0.5555555555555556,0.0,0.8,0.14605263157894738,0.5555555555555556,0.75,Entry,0.4444444444444445,No,0.3940057758153984,0.17001160157181644
S04468,0.7272727272727273,Male,0.935,0.724285714285714,0.1041041041041041,0.655,Business,0.75,0.5555555555555556,0.4,1.0,0.6666666666666665,0.2,0.3052631578947369,0.5555555555555556,0.0,Senior,0.6666666666666665,No,-0.5003911030186321,0.3967274886863929
S04469,0.18181818181818188,Male,0.30000000000000004,0.9442857142857142,0.017017017017017015,0.45500000000000007,Mathematics,0.0,0.5555555555555556,0.0,0.5555555555555556,0.6666666666666665,1.0,0.35,0.4444444444444445,1.0,Mid,0.0,Yes,0.4990711786863234,-0.4723586401935849
S04470,0.2727272727272727,Female,0.3600000000000001,0.5042857142857142,0.2042042042042042,0.6200000000000001,Arts,0.75,0.1111111111111111,0.8,0.7777777777777777,1.0,0.8,0.5157894736842106,0.7777777777777777,1.0,Mid,0.5555555555555556,No,0.6017389826869061,0.1512208155696571
S04471,0.0,Female,0.72,0.5628571428571427,0.042042042042042045,0.24,Computer Science,0.5,1.0,0.6000000000000001,0.5555555555555556,0.1111111111111111,0.8,0.5355263157894737,0.2222222222222222,1.0,Entry,1.0,No,0.6340890889401877,0.008356545796165744
S04472,0.7272727272727273,Female,0.6100000000000001,0.13571428571428568,0.08808808808808809,0.43500000000000005,Law,0.25,0.8888888888888888,0.6000000000000001,0.2222222222222222,1.0,0.8,0.31842105263157894,0.8888888888888888,0.0,Mid,0.0,No,-0.5181788195201795,0.09019755305151204
S04473,0.6363636363636365,Male,0.17999999999999994,0.1499999999999999,0.5855855855855856,0.20999999999999996,Arts,0.25,0.3333333333333333,0.6000000000000001,0.6666666666666665,0.3333333333333333,1.0,0.4776315789473684,0.4444444444444445,1.0,Mid,1.0,No,0.5690677999503668,-0.26160925502215077
S04474,0.09090909090909083,Male,0.375,0.9342857142857144,0.15615615615615616,0.875,Medicine,0.0,0.3333333333333333,0.2,0.5555555555555556,0.7777777777777777,0.0,0.0,0.8888888888888888,1.0,Entry,0.5555555555555556,No,0.11923640881752885,-0.8071067114713703
S04475,0.6363636363636365,Male,0.47,0.9671428571428569,0.2652652652652653,0.49,Law,0.5,1.0,1.0,0.8888888888888888,0.5555555555555556,0.6000000000000001,0.26315789473684215,0.4444444444444445,0.0,Executive,0.5555555555555556,No,-0.395394828934384,0.3864736604842367
S04476,0.5454545454545452,Male,0.41999999999999993,0.7314285714285715,0.13313313313313313,0.2250000000000001,Mathematics,0.75,0.7777777777777777,1.0,0.3333333333333333,0.6666666666666665,0.4,0.4881578947368421,0.2222222222222222,0.25,Senior,0.6666666666666665,No,-0.16196360261734927,0.3889695088542813
S04477,0.909090909090909,Male,0.17999999999999994,0.7957142857142856,0.46346346346346345,0.040000000000000036,Computer Science,1.0,0.2222222222222222,0.8,0.0,1.0,1.0,0.34342105263157896,0.8888888888888888,0.75,Executive,0.6666666666666665,No,0.4887938366849601,0.4405816214788574
S04478,0.45454545454545436,Female,0.925,0.3442857142857141,0.6006006006006006,0.675,Mathematics,0.0,1.0,0.2,0.5555555555555556,0.5555555555555556,0.2,0.6157894736842106,0.1111111111111111,0.75,Entry,1.0,No,-0.02629502266284184,-0.6037669570075038
S04479,0.0,Female,0.76,0.6957142857142855,0.7477477477477478,0.21500000000000008,Engineering,0.0,0.6666666666666666,0.2,0.8888888888888888,0.8888888888888888,0.4,0.14342105263157895,0.4444444444444445,0.0,Senior,0.2222222222222222,Yes,-0.6275795597518884,-0.2533026495634739
S04480,0.5454545454545452,Female,0.48,0.7342857142857142,0.13113113113113112,0.99,Arts,1.0,0.6666666666666666,0.6000000000000001,0.7777777777777777,1.0,0.0,0.5052631578947369,0.2222222222222222,1.0,Entry,0.6666666666666665,No,0.34633945114482556,0.14916670242417845
S04481,0.8181818181818181,Male,0.6799999999999999,0.9328571428571426,0.7407407407407408,0.5349999999999999,Arts,0.25,0.1111111111111111,0.2,0.1111111111111111,1.0,0.2,0.23289473684210527,0.6666666666666665,0.5,Mid,1.0,No,-0.17310913175672335,-0.4064276040781713
S04482,0.5454545454545452,Male,0.895,0.08571428571428563,0.03303303303303303,0.29000000000000004,Mathematics,0.25,0.2222222222222222,0.8,0.2222222222222222,0.8888888888888888,0.0,0.4263157894736842,0.3333333333333333,1.0,Senior,0.1111111111111111,No,0.19021177837589365,-0.49711023445826524
S04483,0.7272727272727273,Female,0.135,0.5928571428571427,0.08208208208208208,0.6599999999999999,Law,0.25,0.3333333333333333,0.8,0.7777777777777777,0.5555555555555556,0.4,0.15789473684210525,0.7777777777777777,0.5,Entry,0.1111111111111111,No,-0.13043488952803015,-0.17684425547291263
S04484,0.0,Male,0.25,0.41857142857142837,0.928928928928929,0.2749999999999999,Engineering,1.0,0.1111111111111111,0.2,0.8888888888888888,0.5555555555555556,0.2,0.35789473684210527,0.0,0.75,Entry,0.0,No,0.24451928685398336,0.19142353731497277
S04485,0.09090909090909083,Female,0.5449999999999999,0.42999999999999994,0.13113113113113112,0.8200000000000001,Engineering,0.75,0.8888888888888888,1.0,0.7777777777777777,0.8888888888888888,1.0,0.5013157894736843,0.4444444444444445,0.0,Entry,0.1111111111111111,No,-0.20234967854484626,0.7018353449898548
S04486,0.909090909090909,Female,0.8,0.24142857142857133,0.42742742742742745,0.31000000000000005,Computer Science,0.75,1.0,0.8,1.0,1.0,0.4,0.4815789473684211,0.7777777777777777,1.0,Mid,0.1111111111111111,No,0.2921896719863011,0.0881843137366711
S04487,0.7272727272727273,Male,0.03499999999999992,0.9214285714285715,0.8658658658658659,0.99,Law,0.5,0.5555555555555556,1.0,0.0,0.8888888888888888,0.6000000000000001,0.3526315789473684,0.1111111111111111,0.0,Mid,0.8888888888888888,No,-0.34799529943984464,0.22883084186254904
S04488,0.7272727272727273,Female,0.9850000000000001,0.05714285714285694,0.2032032032032032,0.605,Business,0.5,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.49078947368421055,0.5555555555555556,1.0,Mid,0.2222222222222222,No,0.2606938508364665,-0.4162217514533441
S04489,0.45454545454545436,Male,0.45500000000000007,0.3285714285714285,0.7987987987987988,0.845,Engineering,0.25,0.0,0.2,0.7777777777777777,0.6666666666666665,0.6000000000000001,0.4565789473684211,0.6666666666666665,1.0,Mid,0.0,No,0.3760450065873277,-0.443845843371768
S04490,0.45454545454545436,Female,0.3600000000000001,0.5828571428571427,0.3353353353353353,0.07499999999999996,Mathematics,1.0,0.7777777777777777,0.6000000000000001,0.0,0.2222222222222222,0.6000000000000001,0.26973684210526316,0.5555555555555556,1.0,Senior,0.1111111111111111,No,0.5891889732011935,0.2681672985331421
S04491,0.2727272727272727,Female,0.29499999999999993,0.9285714285714286,0.9619619619619619,0.3500000000000001,Arts,0.0,0.5555555555555556,0.6000000000000001,0.6666666666666665,0.3333333333333333,0.4,0.36578947368421055,1.0,0.5,Senior,1.0,Yes,-0.1527940339960608,-0.4753170191117151
S04492,0.2727272727272727,Male,0.17500000000000004,0.8871428571428572,0.4964964964964965,0.7350000000000001,Engineering,0.75,1.0,0.8,0.3333333333333333,0.8888888888888888,0.4,0.5026315789473684,0.2222222222222222,0.0,Entry,0.7777777777777777,No,-0.4111540279594626,0.4216935476514382
S04493,0.36363636363636354,Male,0.79,0.4228571428571428,0.4414414414414415,0.655,Mathematics,1.0,0.6666666666666666,0.8,0.6666666666666665,1.0,0.8,0.6960526315789475,0.5555555555555556,0.75,Entry,1.0,No,0.4346598396381316,0.4823726585575815
S04494,0.18181818181818188,Female,0.9550000000000001,0.6485714285714286,0.8278278278278278,0.19500000000000006,Computer Science,0.5,0.5555555555555556,0.6000000000000001,0.3333333333333333,0.7777777777777777,0.8,0.4381578947368421,0.6666666666666665,0.25,Senior,0.1111111111111111,Yes,-0.10532360040857523,0.20476083128060638
S04495,0.0,Female,0.41500000000000004,0.07999999999999985,0.2572572572572573,0.355,Computer Science,0.75,0.1111111111111111,0.0,0.7777777777777777,0.5555555555555556,0.2,0.10131578947368419,0.2222222222222222,0.5,Entry,0.3333333333333333,No,-0.04702943317358567,0.06799970255757079
S04496,0.0,Male,0.95,0.9057142857142855,0.29129129129129133,0.2649999999999999,Arts,0.75,0.2222222222222222,0.6000000000000001,0.5555555555555556,0.5555555555555556,0.4,0.4078947368421053,1.0,0.75,Entry,0.8888888888888888,No,0.3099612360410976,0.12254966830902714
S04497,0.9999999999999998,Female,0.825,0.3414285714285714,0.965965965965966,0.615,Arts,1.0,0.7777777777777777,0.2,1.0,0.7777777777777777,0.0,0.6934210526315789,0.1111111111111111,0.0,Senior,0.8888888888888888,No,-0.5837396913676427,0.45708881126690515
S04498,0.5454545454545452,Male,0.48,0.852857142857143,0.12412412412412413,0.345,Arts,0.5,0.3333333333333333,0.6000000000000001,1.0,0.1111111111111111,0.4,0.20131578947368423,0.2222222222222222,0.25,Mid,0.6666666666666665,No,-0.15883680354369145,0.17821171584477463
S04499,0.0,Male,0.675,0.25,0.955955955955956,0.31000000000000005,Business,1.0,0.7777777777777777,0.4,0.7777777777777777,0.4444444444444445,0.4,0.07105263157894737,0.0,0.25,Mid,0.0,No,-0.1383475904678176,0.5161194585178238
S04500,0.0,Male,0.43500000000000005,0.08857142857142852,0.6626626626626627,0.20500000000000007,Arts,0.0,0.2222222222222222,0.0,0.0,0.6666666666666665,1.0,0.42894736842105263,0.6666666666666665,0.0,Entry,1.0,No,-0.36194931759912485,-0.23827830328839927
S04501,0.18181818181818188,Male,0.56,0.7857142857142858,0.8708708708708709,0.4099999999999999,Law,0.75,0.1111111111111111,0.0,0.8888888888888888,0.2222222222222222,0.6000000000000001,0.34078947368421053,0.3333333333333333,0.5,Senior,0.4444444444444445,No,0.16420102158763653,0.19589829353905286
S04502,0.8181818181818181,Male,0.06000000000000005,0.1957142857142855,0.7587587587587588,0.19500000000000006,Computer Science,1.0,0.6666666666666666,0.6000000000000001,0.8888888888888888,0.7777777777777777,0.6000000000000001,0.3460526315789474,0.2222222222222222,1.0,Entry,0.4444444444444445,No,0.49132532365624887,0.2667219950454772
S04503,0.2727272727272727,Other,0.6950000000000001,0.647142857142857,0.17417417417417416,0.9650000000000001,Computer Science,1.0,0.0,0.4,0.5555555555555556,0.2222222222222222,0.8,0.2894736842105263,0.5555555555555556,1.0,Entry,0.1111111111111111,No,0.7626989824797058,0.3480378476140179
S04504,0.2727272727272727,Male,0.05499999999999994,0.6399999999999999,0.883883883883884,0.15500000000000003,Engineering,0.0,0.2222222222222222,0.2,0.8888888888888888,0.3333333333333333,1.0,0.21973684210526312,0.2222222222222222,1.0,Senior,0.6666666666666665,Yes,0.5424291817675104,-0.5095828656196397
S04505,0.09090909090909083,Male,0.815,0.3214285714285714,0.4914914914914915,0.915,Arts,1.0,0.1111111111111111,0.6000000000000001,0.5555555555555556,1.0,0.2,0.18815789473684208,1.0,0.75,Entry,0.0,Yes,0.18424008648804,0.2236385155245559
S04506,0.0,Male,0.825,0.6314285714285712,0.8688688688688689,0.42999999999999994,Business,0.75,0.4444444444444444,0.2,0.5555555555555556,1.0,0.2,0.3868421052631579,0.2222222222222222,0.0,Mid,0.0,Yes,-0.49706942516318725,0.28519081488496867
S04507,0.18181818181818188,Female,0.2350000000000001,0.2928571428571427,0.8138138138138138,0.3799999999999999,Law,0.25,0.1111111111111111,0.4,0.3333333333333333,0.5555555555555556,0.4,0.46973684210526323,0.8888888888888888,0.5,Mid,1.0,No,-0.10101833401326518,-0.3550633180198031
S04508,0.909090909090909,Female,0.32499999999999996,0.9642857142857142,0.07907907907907907,0.22999999999999998,Medicine,0.25,1.0,0.6000000000000001,0.2222222222222222,0.5555555555555556,1.0,0.25921052631578945,0.1111111111111111,0.0,Entry,0.0,No,-0.3111653610283904,0.22197803192467425
S04509,0.2727272727272727,Male,0.48,0.037142857142857144,0.6186186186186187,0.635,Engineering,0.5,0.4444444444444444,0.6000000000000001,0.2222222222222222,0.1111111111111111,0.0,0.5881578947368421,0.4444444444444445,0.25,Mid,1.0,No,-0.3563329081564768,-0.08845755850082246
S04510,0.18181818181818188,Male,0.595,0.6514285714285712,0.8118118118118118,0.685,Law,0.0,0.2222222222222222,0.2,0.1111111111111111,0.1111111111111111,0.6000000000000001,0.33684210526315794,1.0,0.75,Mid,0.6666666666666665,No,0.18731474141195975,-0.5946701215005427
S04511,0.6363636363636365,Male,0.2849999999999999,0.9914285714285713,0.914914914914915,0.47,Mathematics,0.5,0.8888888888888888,0.6000000000000001,0.3333333333333333,0.2222222222222222,0.0,0.48026315789473684,1.0,0.5,Entry,0.3333333333333333,No,-0.24211099669483419,-0.17450316512302214
S04512,0.8181818181818181,Male,0.5900000000000001,0.15142857142857125,0.30430430430430433,0.05499999999999994,Business,0.25,1.0,0.4,0.8888888888888888,0.2222222222222222,1.0,0.24473684210526314,0.1111111111111111,0.25,Mid,0.3333333333333333,No,-0.1321214405832164,0.12124731103183004
S04513,0.0,Male,0.30000000000000004,0.6328571428571428,0.5095095095095096,0.9199999999999999,Arts,0.0,0.8888888888888888,0.6000000000000001,0.6666666666666665,0.3333333333333333,0.6000000000000001,0.35789473684210527,0.5555555555555556,1.0,Entry,0.8888888888888888,No,0.37770945546780776,-0.5501574275159419
S04514,0.09090909090909083,Male,0.05499999999999994,0.9999999999999998,0.3433433433433434,0.98,Business,1.0,0.7777777777777777,0.8,0.2222222222222222,0.3333333333333333,1.0,0.39868421052631575,0.3333333333333333,1.0,Mid,0.3333333333333333,No,0.8193510826200344,0.43819607450986175
S04515,0.5454545454545452,Male,0.004999999999999893,0.04999999999999982,0.5695695695695696,0.42999999999999994,Medicine,1.0,0.4444444444444444,0.4,0.7777777777777777,0.3333333333333333,1.0,0.3078947368421052,0.6666666666666665,1.0,Mid,0.7777777777777777,No,0.6854792706917858,0.3326293763695308
S04516,0.2727272727272727,Female,0.10000000000000009,0.8514285714285712,0.09009009009009009,0.615,Law,0.75,1.0,0.0,0.8888888888888888,1.0,0.4,0.09868421052631576,0.0,0.0,Mid,0.0,No,-0.4913153792329609,0.3945198034253294
S04517,0.6363636363636365,Male,0.79,0.21999999999999997,0.6466466466466466,0.44999999999999996,Business,0.25,0.6666666666666666,0.2,0.0,1.0,0.2,0.5802631578947368,0.7777777777777777,0.25,Senior,0.2222222222222222,Yes,-0.5071837216964399,-0.3025449066390553
S04518,0.909090909090909,Female,0.96,0.24,0.8618618618618619,0.32000000000000006,Mathematics,1.0,0.1111111111111111,1.0,0.0,0.2222222222222222,1.0,0.3013157894736842,0.1111111111111111,0.5,Entry,0.0,No,0.40811449427308194,0.6312527065963769
S04519,0.18181818181818188,Female,0.42500000000000004,0.387142857142857,0.16816816816816815,0.07499999999999996,Medicine,0.0,0.2222222222222222,1.0,0.8888888888888888,0.0,0.4,0.0,0.3333333333333333,0.25,Entry,0.0,No,-0.27872565116910303,-0.21265879198989193
S04520,0.45454545454545436,Female,0.5149999999999999,0.78,0.33333333333333337,0.45500000000000007,Medicine,1.0,0.1111111111111111,0.4,0.8888888888888888,0.8888888888888888,0.6000000000000001,0.2355263157894737,0.6666666666666665,0.5,Entry,0.2222222222222222,No,0.14120466651882016,0.46985600370336983
S04521,0.7272727272727273,Male,0.14500000000000002,0.5985714285714285,0.6336336336336337,0.8200000000000001,Law,0.5,1.0,1.0,0.6666666666666665,0.1111111111111111,1.0,0.643421052631579,0.7777777777777777,0.75,Mid,0.3333333333333333,No,0.3720059682361693,0.1396252780537249
S04522,0.0,Male,0.55,0.26142857142857134,0.23523523523523523,0.014999999999999902,Medicine,0.5,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2,0.5671052631578948,0.8888888888888888,0.75,Entry,0.5555555555555556,No,0.13138115567343195,-0.29898440200392545
S04523,0.0,Male,0.14500000000000002,0.8714285714285712,0.3983983983983984,0.5800000000000001,Law,0.5,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.3828947368421053,0.4444444444444445,0.5,Mid,0.2222222222222222,No,-0.12149451784382176,-0.23217402009717708
S04524,0.6363636363636365,Female,0.6100000000000001,0.33714285714285697,0.5875875875875876,0.8799999999999999,Business,0.5,0.3333333333333333,0.4,0.6666666666666665,0.5555555555555556,0.0,0.4960526315789474,0.8888888888888888,0.25,Entry,0.7777777777777777,Yes,-0.44904634297299495,-0.09481028706864376
S04525,0.18181818181818188,Male,0.935,0.7257142857142858,0.8208208208208209,0.21999999999999997,Mathematics,0.5,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,0.8,0.6078947368421053,0.8888888888888888,0.5,Executive,0.7777777777777777,No,0.05392775531877485,0.0621710320166252
S04526,0.36363636363636354,Female,0.19500000000000006,0.6285714285714286,0.4764764764764765,0.18500000000000005,Arts,0.75,0.1111111111111111,0.0,0.7777777777777777,0.0,0.0,0.35131578947368425,0.2222222222222222,0.5,Mid,0.2222222222222222,No,-0.0815042054940255,0.012271608345595058
S04527,0.0,Female,0.7649999999999999,0.17285714285714282,0.5345345345345346,0.77,Computer Science,0.5,0.8888888888888888,1.0,0.7777777777777777,0.3333333333333333,0.8,0.5381578947368422,0.6666666666666665,1.0,Entry,0.2222222222222222,No,0.548794663412454,0.016987416437737043
S04528,0.36363636363636354,Male,0.02499999999999991,0.5942857142857141,0.8448448448448449,0.2549999999999999,Computer Science,0.75,0.0,0.8,0.0,1.0,0.2,0.17236842105263162,0.7777777777777777,0.5,Mid,0.5555555555555556,No,-0.06661853785609932,0.0296930372633145
S04529,0.909090909090909,Female,0.375,0.7628571428571427,0.5845845845845846,0.18999999999999995,Business,0.75,0.8888888888888888,0.6000000000000001,0.5555555555555556,0.4444444444444445,0.4,0.11842105263157893,0.0,1.0,Mid,0.0,No,0.43146163234645746,0.05698693166972538
S04530,0.45454545454545436,Male,0.1100000000000001,0.5342857142857143,0.08708708708708708,0.3799999999999999,Arts,1.0,0.5555555555555556,1.0,0.5555555555555556,0.5555555555555556,1.0,0.33289473684210524,1.0,1.0,Executive,0.0,No,0.6945455402729306,0.45706929255096024
S04531,0.6363636363636365,Male,0.3500000000000001,0.8200000000000001,0.6146146146146146,0.395,Computer Science,0.0,0.7777777777777777,1.0,0.4444444444444445,0.4444444444444445,1.0,0.475,0.4444444444444445,0.5,Mid,0.4444444444444445,No,0.09473155778495995,-0.1795956858108916
S04532,0.18181818181818188,Male,0.17500000000000004,0.4642857142857142,0.6056056056056056,0.875,Mathematics,0.5,0.2222222222222222,0.8,0.0,0.2222222222222222,0.4,0.5776315789473685,0.0,0.0,Entry,1.0,Yes,-0.3209769701275938,0.15384087291090556
S04533,0.18181818181818188,Male,0.375,0.6842857142857142,0.960960960960961,0.6200000000000001,Medicine,0.0,0.7777777777777777,0.6000000000000001,0.2222222222222222,0.2222222222222222,1.0,0.3092105263157895,0.2222222222222222,0.25,Executive,0.6666666666666665,No,-0.07430543876540424,-0.1735388227822576
S04534,0.9999999999999998,Female,0.41999999999999993,0.21285714285714286,0.8278278278278278,0.405,Business,0.25,0.8888888888888888,0.0,0.3333333333333333,0.2222222222222222,0.2,0.16578947368421054,0.1111111111111111,0.5,Entry,0.0,No,-0.25728156406555386,-0.37365158059162124
S04535,0.909090909090909,Male,0.30000000000000004,0.8442857142857141,0.7777777777777778,0.5349999999999999,Business,0.75,0.6666666666666666,0.6000000000000001,1.0,0.5555555555555556,1.0,0.7552631578947369,0.1111111111111111,0.75,Mid,0.1111111111111111,No,0.445961912007,0.34167502137592
S04536,0.909090909090909,Male,0.655,0.6985714285714284,0.2522522522522523,0.9550000000000001,Engineering,0.25,0.3333333333333333,0.8,0.6666666666666665,0.3333333333333333,1.0,0.2907894736842105,0.3333333333333333,0.5,Mid,0.8888888888888888,No,0.21834486655577454,0.041445759959768055
S04537,0.8181818181818181,Female,0.9199999999999999,0.21714285714285708,0.35735735735735735,0.11499999999999999,Engineering,0.75,0.5555555555555556,0.2,0.4444444444444445,0.3333333333333333,0.2,0.13026315789473686,0.4444444444444445,0.5,Entry,0.0,No,-0.099449069218104,0.11894146050720598
S04538,0.7272727272727273,Female,0.3999999999999999,0.022857142857142687,0.057057057057057055,0.20999999999999996,Engineering,0.5,0.5555555555555556,0.2,0.1111111111111111,0.2222222222222222,0.6000000000000001,0.44342105263157894,0.0,0.75,Executive,0.2222222222222222,Yes,0.25809827008539543,-0.08815183966211138
S04539,0.2727272727272727,Male,0.18999999999999995,0.7857142857142858,0.942942942942943,0.9650000000000001,Law,0.25,0.1111111111111111,0.6000000000000001,0.2222222222222222,0.3333333333333333,0.0,0.9947368421052631,0.5555555555555556,1.0,Entry,0.7777777777777777,No,0.2647469739644876,-0.6240546641022109
S04540,0.2727272727272727,Female,0.27,0.49571428571428555,0.3983983983983984,0.9550000000000001,Arts,1.0,0.1111111111111111,0.2,0.0,0.7777777777777777,0.0,0.34736842105263155,0.4444444444444445,1.0,Entry,0.1111111111111111,Yes,0.3665044933166662,-0.028481355104118578
S04541,0.9999999999999998,Female,0.855,0.6542857142857141,0.5205205205205206,0.17500000000000004,Business,0.25,0.4444444444444444,0.4,0.5555555555555556,0.2222222222222222,0.0,0.3447368421052631,0.3333333333333333,0.0,Entry,1.0,No,-0.6420637520361768,-0.1461026078684885
S04542,0.5454545454545452,Male,0.5700000000000001,0.28714285714285714,0.5245245245245246,0.14500000000000002,Engineering,0.75,0.0,0.2,0.7777777777777777,1.0,0.8,0.4776315789473684,0.5555555555555556,0.5,Senior,0.6666666666666665,No,0.13265952739825598,0.24707173750932543
S04543,0.09090909090909083,Male,0.45500000000000007,0.6028571428571428,0.918918918918919,0.41999999999999993,Business,0.75,0.4444444444444444,0.6000000000000001,0.3333333333333333,0.2222222222222222,0.0,0.5144736842105263,0.1111111111111111,0.5,Entry,0.1111111111111111,No,-0.055911119088355596,0.06304202961523545
S04544,0.6363636363636365,Male,0.1499999999999999,0.3985714285714286,0.4164164164164164,0.050000000000000044,Medicine,0.0,1.0,0.0,0.1111111111111111,0.5555555555555556,1.0,0.0973684210526316,0.7777777777777777,0.25,Entry,0.2222222222222222,No,-0.27778824635455646,-0.27408929112386426
S04545,0.45454545454545436,Female,0.44999999999999996,0.6014285714285714,0.39239239239239243,0.655,Engineering,0.25,0.2222222222222222,0.8,0.3333333333333333,0.0,1.0,0.6236842105263158,0.5555555555555556,1.0,Entry,1.0,No,0.6891708683377694,-0.21389031929246222
S04546,0.18181818181818188,Female,0.28,0.8557142857142856,0.6426426426426427,0.07499999999999996,Business,1.0,0.2222222222222222,0.2,1.0,1.0,0.6000000000000001,0.3052631578947369,0.2222222222222222,0.5,Entry,0.8888888888888888,No,0.1648373043879552,0.42929134683264636
S04547,0.7272727272727273,Female,0.9450000000000001,0.6628571428571428,0.2212212212212212,0.06000000000000005,Arts,0.5,0.7777777777777777,0.6000000000000001,0.3333333333333333,0.5555555555555556,0.4,0.3421052631578948,0.3333333333333333,0.25,Mid,0.3333333333333333,No,-0.2492579516018339,0.14865645866159657
S04548,0.36363636363636354,Female,0.885,0.5057142857142856,0.32832832832832837,0.4850000000000001,Law,0.0,0.2222222222222222,0.8,0.4444444444444445,0.8888888888888888,0.4,0.10526315789473684,0.1111111111111111,0.0,Entry,0.6666666666666665,No,-0.5075516783652746,-0.1804029911559521
S04549,0.6363636363636365,Male,0.08499999999999996,0.8299999999999998,0.3713713713713714,0.96,Mathematics,0.25,0.2222222222222222,0.4,0.2222222222222222,0.2222222222222222,1.0,0.2644736842105263,0.3333333333333333,0.25,Entry,0.5555555555555556,No,-0.0019244772181760499,0.0101514401332134
S04550,0.5454545454545452,Male,0.5149999999999999,0.5385714285714285,0.5105105105105106,0.42500000000000004,Arts,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111,0.8,0.6105263157894737,0.8888888888888888,1.0,Entry,0.6666666666666665,No,0.44496606421301765,-0.5877119351582364
S04551,0.6363636363636365,Male,0.2250000000000001,0.1757142857142857,0.15215215215215214,0.355,Arts,0.25,0.7777777777777777,1.0,0.6666666666666665,0.2222222222222222,0.6000000000000001,0.5552631578947369,0.3333333333333333,1.0,Mid,0.6666666666666665,Yes,0.4164077488344479,-0.26438378340760155
S04552,0.5454545454545452,Female,0.4099999999999999,0.11285714285714277,0.8928928928928929,1.0,Mathematics,0.5,1.0,0.8,0.8888888888888888,0.2222222222222222,0.2,0.4197368421052632,0.7777777777777777,0.0,Entry,0.1111111111111111,No,-0.6403533964787786,0.1485275319868576
S04553,0.18181818181818188,Female,0.875,0.7942857142857143,0.8788788788788789,0.53,Engineering,0.5,1.0,1.0,0.6666666666666665,0.1111111111111111,1.0,0.0,0.2222222222222222,0.5,Mid,0.0,No,0.26679194089447494,0.3088967629585499
S04554,0.09090909090909083,Male,0.53,0.3314285714285714,0.983983983983984,0.375,Arts,1.0,0.5555555555555556,0.8,1.0,0.3333333333333333,0.4,0.18684210526315792,0.4444444444444445,0.25,Entry,1.0,No,-0.10370782401040833,0.5376251798063368
S04555,0.5454545454545452,Female,0.33499999999999996,0.6842857142857142,0.4794794794794795,0.385,Law,0.0,0.7777777777777777,0.6000000000000001,0.3333333333333333,0.7777777777777777,0.6000000000000001,0.4144736842105263,0.1111111111111111,0.5,Senior,0.5555555555555556,No,-0.08132629413449745,-0.36194961811347304
S04556,0.18181818181818188,Male,0.20999999999999996,0.21857142857142842,0.5825825825825826,0.19500000000000006,Computer Science,1.0,0.2222222222222222,0.4,0.4444444444444445,0.6666666666666665,0.2,0.24473684210526314,0.8888888888888888,0.5,Entry,0.6666666666666665,Yes,-0.044408584647621326,0.24248749055874946
S04557,0.18181818181818188,Male,0.8,0.9871428571428569,0.9319319319319319,0.51,Law,0.25,0.5555555555555556,0.2,0.6666666666666665,1.0,0.8,0.45789473684210524,0.8888888888888888,0.5,Mid,0.1111111111111111,No,-0.0024174091671542155,-0.15622402536639537
S04558,0.09090909090909083,Male,0.625,0.5828571428571427,0.8568568568568569,0.43999999999999995,Medicine,0.5,0.1111111111111111,0.4,0.5555555555555556,0.8888888888888888,1.0,0.48684210526315796,1.0,0.75,Senior,0.1111111111111111,No,0.3781657719408959,-0.0008424989595399176
S04559,0.2727272727272727,Male,0.47,0.042857142857142705,0.01901901901901902,0.27,Law,0.5,0.2222222222222222,0.0,0.8888888888888888,0.7777777777777777,0.0,0.6065789473684211,0.6666666666666665,0.0,Executive,0.8888888888888888,Yes,-0.6851321778990402,-0.017357605877125048
S04560,0.6363636363636365,Male,0.21500000000000008,0.8514285714285712,0.5925925925925926,0.15999999999999992,Business,0.75,0.3333333333333333,1.0,0.2222222222222222,0.6666666666666665,1.0,0.0,0.1111111111111111,0.5,Mid,0.4444444444444445,No,0.32146217293467255,0.4240554094052384
